election_id,voter_id,age,sex
1,54717,39,F
1,65516,38,F
1,52543,25,M
1,44138,33,F
1,85740,41,F
1,51024,30,F
1,87382,68,M
1,46034,33,M
1,12405,32,F
1,78386,20,M
1,81076,39,M
1,49323,9,F
1,56487,28,F
1,82294,41,F
1,87005,45,M
1,57663,9,M
1,39885,49,M
1,4863,34,F
1,7905,59,F
1,56145,64,F
1,38176,14,F
1,49951,23,F
1,74479,35,F
1,5805,44,F
1,58745,43,F
1,83124,49,F
1,4755,67,M
1,23077,35,F
1,53358,30,F
1,65616,68,F
1,49390,35,F
1,63964,1,F
1,86362,61,F
1,86358,14,F
1,17098,28,M
1,81800,35,M
1,13669,26,F
1,46518,19,M
1,6422,34,M
1,64151,34,M
1,82800,37,F
1,35774,31,F
1,38009,35,F
1,20396,27,M
1,36702,37,M
1,79567,28,F
1,62951,41,M
1,85028,37,M
1,86971,3,F
1,7234,30,F
1,75902,11,F
1,86128,60,M
1,45868,28,F
1,83524,27,M
1,70550,29,M
1,45683,69,F
1,53379,32,F
1,73918,35,M
1,29539,48,F
1,56252,40,F
1,75910,33,M
1,13782,38,F
1,46434,35,M
1,28526,43,F
1,61361,52,M
1,37318,43,M
1,70108,37,F
1,62543,38,F
1,59324,43,F
1,42590,30,M
1,68009,32,F
1,30241,56,M
1,54144,51,M
1,18858,39,F
1,70222,32,M
1,8432,35,F
1,69603,3,F
1,8741,61,F
1,55418,26,M
1,32406,64,F
1,75502,65,F
1,69037,36,F
1,43014,66,M
1,8959,65,F
1,62753,33,F
1,21130,41,F
1,26165,3,F
1,30387,8,F
1,79745,34,M
1,65968,47,F
1,26519,21,M
1,27591,18,F
1,46007,3,M
1,62236,44,M
1,68475,30,F
1,77913,34,F
1,7668,22,M
1,57664,60,F
1,47269,22,M
1,68822,33,F
1,56941,42,M
1,56809,39,F
1,11535,45,F
1,41336,37,F
1,72601,27,F
1,54235,27,F
1,170,31,F
1,77697,7,M
1,55856,36,F
1,70378,31,F
1,87019,33,M
1,10482,62,F
1,75481,29,M
1,46153,45,M
1,87026,10,F
1,1632,35,F
1,71503,30,F
1,76406,32,M
1,28018,26,M
1,41061,11,F
1,47077,33,M
1,54669,4,M
1,83662,69,M
1,12342,50,F
1,28661,41,F
1,7237,50,F
1,56270,27,F
1,43427,48,F
1,86453,26,M
1,17434,44,M
1,6313,63,F
1,7472,30,F
1,56993,32,F
1,34417,72,F
1,55555,35,F
1,25407,35,F
1,18116,38,F
1,55430,65,M
1,61967,28,M
1,84428,36,F
1,65971,67,F
1,32196,36,F
1,55786,28,F
1,72568,68,F
1,33866,34,F
1,2231,38,F
1,47472,17,M
1,74703,56,F
1,69069,35,F
1,33957,70,M
1,75,42,M
1,37225,7,F
1,38448,44,M
1,23801,37,F
1,72539,26,F
1,86579,45,M
1,85742,42,F
1,25967,41,M
1,30692,38,F
1,57625,66,F
1,18848,12,F
1,7846,56,F
1,49740,34,M
1,56394,29,M
1,484,30,M
1,34656,21,F
1,56490,36,F
1,77700,34,M
1,54498,35,F
1,5036,63,F
1,6290,46,F
1,49268,29,F
1,87391,67,F
1,77569,36,F
1,50670,25,F
1,72294,67,F
1,3732,62,F
1,42912,83,F
1,14088,36,F
1,62178,34,F
1,58388,65,F
1,31761,62,F
1,81171,12,M
1,27313,39,M
1,28332,28,M
1,33172,37,M
1,21456,64,M
1,52470,19,M
1,23497,38,M
1,32096,33,F
1,72789,26,F
1,45202,71,F
1,59627,12,F
1,41012,74,F
1,57695,4,F
1,40471,36,F
1,47513,42,F
1,23015,43,M
1,28688,29,F
1,10228,23,F
1,53756,40,M
1,57782,81,F
1,60424,70,M
1,8986,49,M
1,29999,46,F
1,50427,24,F
1,46955,41,F
1,27943,34,F
1,6700,26,F
1,82712,7,F
1,43638,40,F
1,26715,32,F
1,53899,30,F
1,49695,66,F
1,83969,23,M
1,85210,44,F
1,58476,12,F
1,35554,45,M
1,75722,79,F
1,58189,66,M
1,83391,39,F
1,83411,80,F
1,69466,15,M
1,39300,41,M
1,27205,39,F
1,80639,36,F
1,36398,37,M
1,28105,32,F
1,73644,36,F
1,62237,39,F
1,16310,47,F
1,52553,43,F
1,62207,62,M
1,80982,36,M
1,44432,33,F
1,82087,65,F
1,62392,24,F
1,65587,33,M
1,76793,30,F
1,50791,24,F
1,5986,32,F
1,69586,66,F
1,72600,35,F
1,71771,3,M
1,58556,25,M
1,74280,23,F
1,82840,64,F
1,72126,69,F
1,47050,73,M
1,364,44,F
1,16706,5,M
1,55744,38,M
1,48580,68,M
1,25535,37,M
1,72727,35,M
1,72392,27,F
1,80648,19,M
1,6638,41,M
1,37019,52,F
1,59904,27,F
1,11860,36,M
1,66478,34,M
1,20789,34,F
1,74355,29,M
1,82724,3,F
1,52535,24,M
1,63042,40,M
1,7343,68,F
1,13361,42,F
1,17216,26,M
1,62113,69,F
1,1892,17,F
1,40206,32,F
1,51084,29,F
1,63834,30,M
1,47787,32,M
1,36279,50,F
1,5983,35,F
1,60152,67,F
1,53457,27,F
1,60737,44,F
1,22663,39,F
1,72994,41,M
1,64456,26,F
1,87037,39,M
1,14399,37,F
1,46564,35,F
1,66632,15,M
1,12320,40,F
1,41493,27,F
1,50640,39,M
1,62844,8,M
1,78387,11,F
1,65360,42,F
1,82134,16,M
1,56948,34,F
1,79539,63,F
1,45250,64,M
1,77996,39,F
1,20467,66,F
1,38763,27,F
1,46390,29,F
1,55579,32,F
1,36342,37,M
1,43392,33,F
1,39370,67,F
1,38156,39,M
1,14645,33,M
1,33950,34,F
1,76110,42,F
1,71135,37,M
1,83862,39,M
1,7236,30,F
1,63721,33,M
1,60174,47,F
1,26183,33,F
1,68684,26,F
1,69995,13,M
1,70270,34,F
1,87387,73,F
1,1676,25,F
1,12244,30,F
1,81212,34,F
1,51348,42,F
1,75261,52,M
1,13829,39,F
1,53180,58,F
1,70491,29,M
1,81600,8,M
1,33775,31,F
1,73202,34,F
1,19081,61,F
1,52615,61,F
1,5493,39,M
1,49074,47,F
1,12577,44,M
1,55587,43,M
1,13962,30,F
1,46720,38,F
1,20510,27,F
1,40311,69,M
1,5054,36,F
1,77413,42,M
1,58756,65,M
1,1227,34,F
1,53750,33,F
1,54178,18,F
1,38451,64,F
1,65849,34,F
1,18551,30,M
1,70103,38,F
1,83000,34,M
1,51598,28,F
1,39940,41,F
1,10078,4,M
1,24625,41,M
1,55043,33,M
1,37238,33,F
1,57485,33,M
1,50867,38,F
1,73133,34,F
1,84838,32,F
1,53740,36,M
1,11558,13,F
1,72038,51,M
1,83560,43,F
1,83181,65,F
1,54129,63,F
1,28848,40,M
1,7605,43,F
1,40003,43,F
1,15937,39,F
1,36471,39,F
1,25138,58,M
1,70784,49,M
1,27404,8,F
1,49300,9,M
1,75795,41,F
1,11850,36,M
1,78947,60,F
1,41500,19,F
1,63511,29,F
1,56743,40,F
1,40567,23,M
1,70316,5,M
1,78827,6,F
1,79030,42,F
1,19697,31,F
1,3154,43,F
1,37274,1,M
1,24989,42,M
1,50747,62,M
1,12706,69,F
1,80379,65,F
1,47084,16,M
1,79416,39,F
1,82791,11,F
1,80486,68,F
1,60439,5,F
1,20563,32,F
1,26282,63,F
1,57858,28,F
1,70348,38,M
1,85215,55,F
1,55543,67,F
1,82910,27,F
1,84698,54,M
1,46620,11,F
1,48570,37,F
1,64226,20,F
1,43123,7,M
1,67154,1,M
1,44840,32,F
1,3157,35,F
1,37173,32,F
1,78091,9,F
1,63063,1,M
1,87704,65,M
1,4073,41,F
1,69608,4,F
1,75281,32,F
1,53634,59,F
1,80196,40,M
1,54431,41,F
1,70276,35,M
1,50853,27,F
1,74145,27,F
1,64805,33,F
1,16003,62,F
1,43279,35,F
1,26831,26,F
1,60036,40,M
1,62752,27,F
1,36340,38,M
1,25309,37,F
1,43751,53,M
1,19105,64,M
1,84084,35,M
1,50385,31,F
1,53957,54,F
1,62074,37,F
1,4648,30,M
1,58134,56,F
1,54998,62,F
1,42454,6,M
1,12966,36,F
1,49072,38,M
1,58511,37,M
1,13327,41,F
1,59913,31,F
1,56277,28,F
1,60802,55,F
1,66784,32,M
1,3593,30,M
1,86193,11,F
1,24803,46,F
1,31887,28,M
1,11468,30,M
1,64852,33,M
1,45726,16,M
1,64937,9,F
1,17609,50,F
1,83593,30,F
1,78367,33,F
1,44626,65,F
1,49600,3,F
1,49747,43,M
1,86905,8,M
1,69408,44,F
1,196,48,M
1,49169,6,M
1,65765,58,M
1,82664,36,F
1,9220,65,M
1,54356,1,F
1,37511,39,F
1,50240,40,M
1,57896,60,M
1,86908,29,F
1,57898,43,F
1,73276,38,M
1,26286,67,M
1,75755,43,F
1,67955,39,M
1,66667,67,M
1,84162,63,M
1,74844,32,M
1,77021,64,F
1,71307,37,F
1,48961,35,F
1,55810,7,F
1,49974,42,M
1,66222,30,M
1,50164,43,F
1,69477,32,F
1,6535,26,F
1,21731,38,M
1,45871,72,F
1,86768,11,M
1,2483,41,M
1,84924,8,F
1,7040,33,M
1,57878,37,F
1,70974,51,M
1,79403,30,F
1,63794,70,F
1,45240,41,M
1,34,32,M
1,83617,37,F
1,77438,27,M
1,59149,30,F
1,49026,73,M
1,81889,7,F
1,40292,31,M
1,26433,35,M
1,75337,40,F
1,53492,41,M
1,8215,40,F
1,75588,3,F
1,31899,37,F
1,23120,31,F
1,26065,66,F
1,54415,71,M
1,4224,34,F
1,55841,33,M
1,15921,45,M
1,2195,32,F
1,17300,46,F
1,24668,30,F
1,86229,30,F
1,14569,41,F
1,20142,31,F
1,48727,32,F
1,55257,35,F
1,69908,67,F
1,84156,33,F
1,28268,28,F
1,56570,36,M
1,49040,39,F
1,63115,39,M
1,49726,42,M
1,84250,27,F
1,41878,37,F
1,71212,37,F
1,15800,44,F
1,3327,31,M
1,19488,41,F
1,50649,25,F
1,52176,45,F
1,9929,68,M
1,85143,44,F
1,56957,28,F
1,84275,12,F
1,17816,40,F
1,70146,43,M
1,52081,25,M
1,6659,45,F
1,23868,42,F
1,48819,26,F
1,52930,35,M
1,69237,37,M
1,86608,36,F
1,73063,52,F
1,51234,37,F
1,19565,62,F
1,53600,24,F
1,76465,42,M
1,15816,32,F
1,17679,21,F
1,50713,63,M
1,28704,41,M
1,49663,39,M
1,52284,45,M
1,19806,37,F
1,41335,39,M
1,36625,61,F
1,54823,31,F
1,53228,0,F
1,59943,57,M
1,4599,32,M
1,45778,18,F
1,74597,45,M
1,78574,43,F
1,79743,40,M
1,50321,37,F
1,35568,4,F
1,70267,72,F
1,32860,67,F
1,67267,42,M
1,76444,25,F
1,83377,56,F
1,3150,30,M
1,12269,36,M
1,13033,41,F
1,73655,8,M
1,86683,28,M
1,16176,18,F
1,27097,32,F
1,38346,35,F
1,21965,41,F
1,40972,13,F
1,83683,66,F
1,29909,28,F
1,45261,38,F
1,64564,34,M
1,46369,15,M
1,26270,30,F
1,17073,5,F
1,7629,28,M
1,70537,53,F
1,1019,12,M
1,42086,63,F
1,72142,38,F
1,43864,43,F
1,13166,44,F
1,65010,32,F
1,51464,46,M
1,86296,6,F
1,8097,41,F
1,46804,50,M
1,32506,37,M
1,74116,39,F
1,11059,39,M
1,81664,7,M
1,43707,39,F
1,2497,60,F
1,73840,9,M
1,70823,70,F
1,76243,24,F
1,25276,32,F
1,75273,43,M
1,59260,10,M
1,35010,43,F
1,65022,50,M
1,55455,61,F
1,72400,54,F
1,81162,12,M
1,8732,29,M
1,25151,28,F
1,47707,43,F
1,85321,47,F
1,38241,61,M
1,32343,30,F
1,62087,33,F
1,81897,70,M
1,38574,2,F
1,35139,30,M
1,74105,23,M
1,47620,26,M
1,16697,63,M
1,36054,34,F
1,15999,27,M
1,49632,4,M
1,42052,35,M
1,34650,40,M
1,41030,37,M
1,44618,28,M
1,4616,62,M
1,68222,31,M
1,72790,30,M
1,56751,55,F
1,62002,16,M
1,79859,35,M
1,78943,38,F
1,37594,59,M
1,38311,31,F
1,20288,61,F
1,34002,32,M
1,57025,34,M
1,64934,39,F
1,3537,60,F
1,71847,39,M
1,37566,38,M
1,34767,62,F
1,3871,25,F
1,14204,65,F
1,59984,41,F
1,14773,28,M
1,47765,34,F
1,38664,83,M
1,38247,21,M
1,66610,36,M
1,85779,8,M
1,14639,35,M
1,53426,37,M
1,52256,45,M
1,27370,35,F
1,49314,10,F
1,60892,66,F
1,54875,44,F
1,19090,41,F
1,17184,39,M
1,71546,23,F
1,53193,8,F
1,32983,70,M
1,51540,28,M
1,49164,36,F
1,59196,35,F
1,57075,30,F
1,56701,22,M
1,82828,23,F
1,39705,38,M
1,43708,3,M
1,76322,42,M
1,64922,34,F
1,42717,38,F
1,25592,34,F
1,71883,42,M
1,53764,32,M
1,78817,37,F
1,47053,65,F
1,17649,38,M
1,15293,41,M
1,26724,30,M
1,30099,8,M
1,78770,26,M
1,60233,45,F
1,63395,34,F
1,36323,20,F
1,7993,36,F
1,31628,47,F
1,51444,41,F
1,12941,35,M
1,29789,26,F
1,24692,35,F
1,62963,46,F
1,15133,21,M
1,72807,48,M
1,83702,42,M
1,41890,32,M
1,35364,41,F
1,43041,39,F
1,46811,34,M
1,71230,48,F
1,71602,41,M
1,83197,61,F
1,53802,41,M
1,66926,45,F
1,71511,59,M
1,41374,40,F
1,60794,40,M
1,30055,61,M
1,49826,9,F
1,73406,42,F
1,77056,31,M
1,5947,44,F
1,47538,37,M
1,262,31,F
1,33290,28,F
1,52311,32,M
1,71362,27,F
1,62148,73,M
1,34567,5,M
1,67148,46,F
1,81771,20,M
1,73472,16,M
1,87496,61,F
1,32852,38,F
1,13369,42,F
1,80223,46,F
1,55969,43,M
1,11367,41,M
1,61074,32,F
1,9954,30,F
1,42523,37,M
1,26182,42,F
1,8490,37,F
1,41752,27,F
1,29482,41,F
1,26981,60,F
1,68123,40,F
1,72961,38,M
1,83772,1,M
1,334,41,M
1,31147,37,F
1,35770,39,F
1,56192,48,F
1,84841,42,F
1,59201,39,F
1,63650,8,M
1,82617,33,F
1,33125,38,F
1,87813,72,F
1,84898,42,F
1,81301,44,F
1,55253,41,F
1,34882,44,F
1,13078,11,M
1,78125,40,F
1,22717,26,F
1,53138,23,M
1,62798,39,F
1,49429,38,M
1,6455,38,M
1,42128,38,F
1,32588,27,F
1,47680,30,M
1,72658,34,F
1,83822,41,F
1,63147,72,M
1,55437,6,F
1,28990,40,F
1,81864,35,M
1,70377,54,M
1,45158,11,M
1,48123,1,F
1,86686,24,M
1,33437,67,F
1,58861,62,M
1,63718,30,F
1,55436,37,F
1,21977,31,F
1,81572,42,M
1,54528,35,M
1,71345,54,F
1,6887,32,F
1,44353,45,F
1,31639,35,M
1,21174,39,F
1,29991,39,M
1,65934,53,F
1,76739,67,F
1,32273,31,M
1,83760,31,M
1,54457,37,F
1,12553,36,M
1,17398,33,F
1,47154,5,M
1,64811,46,F
1,40657,36,F
1,27279,89,F
1,13892,34,M
1,917,43,M
1,51181,34,M
1,51174,32,F
1,74158,61,F
1,51090,43,F
1,78594,32,F
1,59244,7,M
1,63281,31,F
1,78013,30,F
1,23217,36,M
1,6879,30,M
1,71188,33,F
1,56682,33,M
1,64561,36,F
1,49366,34,F
1,58808,77,F
1,73665,36,M
1,68854,63,M
1,35581,45,F
1,78977,38,F
1,17705,8,F
1,32998,38,F
1,36833,62,F
1,30619,54,F
1,68872,6,M
1,14397,33,F
1,75847,34,F
1,16637,28,M
1,68137,11,M
1,85294,27,F
1,74330,2,F
1,8314,42,F
1,54524,48,M
1,33864,32,F
1,43094,24,M
1,61261,33,F
1,76352,65,F
1,43189,9,F
1,20911,40,M
1,21905,65,F
1,70841,43,M
1,35214,28,F
1,85943,47,F
1,30994,58,F
1,12567,14,F
1,22200,31,F
1,46493,44,M
1,40398,59,F
1,43349,54,M
1,50075,61,M
1,48900,53,M
1,67734,25,M
1,20879,62,F
1,27139,62,M
1,69749,36,M
1,61915,30,M
1,35277,44,F
1,17425,35,F
1,58980,50,F
1,72856,35,F
1,19929,37,M
1,40662,36,F
1,2727,38,F
1,51622,32,M
1,30066,64,F
1,46922,40,M
1,33884,47,F
1,49704,40,F
1,39905,34,M
1,57006,34,M
1,38856,35,F
1,34933,36,M
1,38367,42,F
1,23937,40,F
1,65692,33,M
1,70818,5,F
1,15640,35,F
1,57062,29,F
1,18805,23,F
1,76358,35,M
1,49003,32,F
1,56217,32,M
1,77335,35,M
1,80613,27,F
1,13928,32,F
1,8457,36,M
1,13107,25,M
1,9823,37,F
1,52013,42,M
1,18502,33,F
1,777,39,M
1,6387,28,F
1,97,41,F
1,1249,37,F
1,30079,47,F
1,76614,52,F
1,33546,66,F
1,49683,2,F
1,68280,46,F
1,28036,8,F
1,12401,55,F
1,8059,49,F
1,67972,30,F
1,41451,56,F
1,9298,29,F
1,31881,24,F
1,42686,10,M
1,71991,67,F
1,77980,65,F
1,46453,68,F
1,39868,70,M
1,28110,48,F
1,49118,48,F
1,69250,8,F
1,87731,68,M
1,61556,49,F
1,4994,40,M
1,54518,44,M
1,77146,31,M
1,60990,30,F
1,44647,43,F
1,81797,13,F
1,72672,61,F
1,4338,42,F
1,86761,41,F
1,6244,30,M
1,59456,46,F
1,55032,18,F
1,23679,36,F
1,31368,36,F
1,60457,25,F
1,51453,49,F
1,51123,37,M
1,55818,36,F
1,31309,4,F
1,55905,33,F
1,60355,40,F
1,52787,44,M
1,53602,45,M
1,85076,35,F
1,82259,11,M
1,62922,33,M
1,42742,17,M
1,8136,21,F
1,44519,40,M
1,21713,31,F
1,18568,37,M
1,50778,35,M
1,63748,38,F
1,6783,24,M
1,33891,37,M
1,9159,63,F
1,17046,38,M
1,38551,31,F
1,67894,46,M
1,54463,41,F
1,55082,27,F
1,67990,33,F
1,85473,36,M
1,14331,41,M
1,45550,41,M
1,48697,21,F
1,70013,70,M
1,47940,25,F
1,29218,44,F
1,59111,45,F
1,1831,29,M
1,86940,23,F
1,58222,25,F
1,26285,67,F
1,48591,36,F
1,50290,35,F
1,86744,25,F
1,5874,18,M
1,8942,48,M
1,60758,44,F
1,50514,46,F
1,13269,51,F
1,40927,44,F
1,64347,42,M
1,30515,4,M
1,41648,24,F
1,79334,35,F
1,50348,38,F
1,56800,59,F
1,27319,40,F
1,6910,35,M
1,61499,65,F
1,67209,53,M
1,81364,39,F
1,49634,43,F
1,66412,37,F
1,57293,32,F
1,56081,39,M
1,44153,29,F
1,25910,26,F
1,54378,6,M
1,55753,62,F
1,85729,20,M
1,52455,1,F
1,44834,37,F
1,67017,65,F
1,83126,4,F
1,50366,43,F
1,65918,34,M
1,53208,33,F
1,86396,37,M
1,52821,18,M
1,18847,32,F
1,3169,30,F
1,19464,39,F
1,82881,28,F
1,30440,62,F
1,85292,1,M
1,53953,39,F
1,11313,27,F
1,16349,34,F
1,74051,26,M
1,51498,26,M
1,36270,40,F
1,27157,44,M
1,68161,60,M
1,51782,38,F
1,49824,46,M
1,69770,42,F
1,36156,7,M
1,16014,43,F
1,44311,18,F
1,79131,9,M
1,62281,56,F
1,43796,8,F
1,51640,35,M
1,5746,23,M
1,85011,42,F
1,61479,56,F
1,80229,35,M
1,28757,33,M
1,25114,25,M
1,11326,7,M
1,59023,33,F
1,73900,46,F
1,81757,6,M
1,3955,34,M
1,24444,29,F
1,53455,11,M
1,80012,2,F
1,23573,34,F
1,68546,38,F
1,50228,48,F
1,32206,37,F
1,61058,66,M
1,68759,36,F
1,54931,6,F
1,81250,26,F
1,32072,37,F
1,26924,43,F
1,41581,27,M
1,50456,44,M
1,81257,62,F
1,51278,55,F
1,25250,35,F
1,28492,46,M
1,67521,18,M
1,48824,36,F
1,76518,28,F
1,28353,21,F
1,11439,38,F
1,36274,53,M
1,77358,43,M
1,72414,30,M
1,25700,35,F
1,47313,29,F
1,62255,33,F
1,76564,23,M
1,43500,44,M
1,48257,60,F
1,47619,66,F
1,23086,6,F
1,21445,66,M
1,27037,34,F
1,42326,42,M
1,3379,26,F
1,16282,58,F
1,30937,65,F
1,50109,28,M
1,398,35,F
1,74512,35,M
1,22781,35,F
1,78788,31,M
1,20227,47,F
1,78780,41,M
1,50030,37,M
1,53454,20,F
1,37185,31,F
1,73058,24,F
1,80215,34,F
1,44924,60,F
1,86106,37,M
1,13722,39,F
1,14597,40,F
1,19016,28,M
1,43954,48,M
1,73837,51,F
1,43429,29,M
1,59738,2,F
1,34520,64,M
1,75283,17,F
1,68966,35,F
1,35054,35,F
1,78170,24,F
1,14334,29,F
1,60110,63,F
1,51780,7,M
1,55553,39,M
1,45659,32,F
1,79873,35,M
1,33985,36,F
1,79869,23,F
1,68411,68,F
1,49571,35,M
1,80676,78,F
1,32518,43,M
1,75237,68,F
1,85315,35,M
1,77773,37,F
1,50114,44,F
1,12537,29,F
1,57931,62,F
1,29565,48,F
1,78233,33,M
1,68900,39,F
1,73093,72,M
1,63596,2,F
1,86705,42,F
1,8163,31,F
1,55516,38,M
1,74868,37,M
1,563,38,F
1,38889,6,F
1,85040,5,F
1,48866,21,F
1,60849,33,M
1,62697,34,F
1,78186,45,M
1,23505,42,F
1,50917,45,M
1,64998,42,F
1,63860,34,F
1,64,43,M
1,1256,39,F
1,47506,22,F
1,20112,30,F
1,40391,0,F
1,7441,33,F
1,36333,29,M
1,7901,32,F
1,62995,45,M
1,72248,32,F
1,46150,33,M
1,16602,32,F
1,38544,40,F
1,34434,10,F
1,45733,7,F
1,62966,2,M
1,38538,21,F
1,76771,33,M
1,55206,29,F
1,58530,71,F
1,60671,37,F
1,38243,33,M
1,78418,32,F
1,49446,40,F
1,53825,32,M
1,20846,25,F
1,84621,2,M
1,62141,22,F
1,59653,46,M
1,13416,11,M
1,30623,46,F
1,82892,7,M
1,71006,33,F
1,42649,51,F
1,35144,80,M
1,34408,56,F
1,27415,33,F
1,49863,39,F
1,49539,24,F
1,83827,39,M
1,35185,43,F
1,87411,71,M
1,23324,23,F
1,34197,68,M
1,69738,42,M
1,19007,35,F
1,47230,34,F
1,39488,81,M
1,46295,34,F
1,57340,47,F
1,47042,21,F
1,71306,6,F
1,48006,76,M
1,62979,37,F
1,57553,40,M
1,53681,25,F
1,47040,40,F
1,53755,70,M
1,62895,6,M
1,40725,53,F
1,70366,65,F
1,47096,63,M
1,83842,39,M
1,49715,54,M
1,74345,53,F
1,51008,37,M
1,85503,41,F
1,23165,46,M
1,41253,40,F
1,54177,35,M
1,82046,6,F
1,53003,32,F
1,86386,46,F
1,5963,37,F
1,17507,65,M
1,68414,25,F
1,44955,34,M
1,64747,38,F
1,36186,51,M
1,52664,24,F
1,33596,36,F
1,30712,28,F
1,80504,66,M
1,71687,38,M
1,18442,32,F
1,46164,26,F
1,66388,43,F
1,32623,51,F
1,86094,27,F
1,71356,28,F
1,87056,10,M
1,69742,66,M
1,10272,70,F
1,75900,40,F
1,50314,34,F
1,75708,38,F
1,39170,43,M
1,15568,36,F
1,71276,35,F
1,10368,37,F
1,64992,23,F
1,6466,41,M
1,41473,7,M
1,84608,5,M
1,10099,63,M
1,53065,7,F
1,75313,12,M
1,62478,25,M
1,23192,24,M
1,78475,66,M
1,54526,38,F
1,72053,30,F
1,50425,37,M
1,83367,68,F
1,44216,34,F
1,50683,38,M
1,63011,38,F
1,26975,3,M
1,33567,30,F
1,32185,40,F
1,81565,42,M
1,68832,63,M
1,76308,4,M
1,71733,35,M
1,37718,43,F
1,34420,38,F
1,50715,34,M
1,46039,43,F
1,28053,39,F
1,48785,47,M
1,49910,62,M
1,40345,64,M
1,8158,26,M
1,60303,83,F
1,57092,35,F
1,38513,43,M
1,6382,36,M
1,67393,34,F
1,62532,5,M
1,79368,46,M
1,43914,7,F
1,16607,26,M
1,13671,32,F
1,46328,36,M
1,46314,44,M
1,5267,57,F
1,58255,65,M
1,74468,74,F
1,83223,42,F
1,59626,35,M
1,72890,21,F
1,20073,46,F
1,50013,32,F
1,49587,35,F
1,77116,40,F
1,68541,0,F
1,47522,41,F
1,57771,64,F
1,25908,24,F
1,81534,48,F
1,84968,41,M
1,5574,1,F
1,29004,38,M
1,78578,1,M
1,52187,48,F
1,35114,11,F
1,48136,52,F
1,70976,40,F
1,24684,48,F
1,61699,37,F
1,62308,32,M
1,48417,43,F
1,27070,28,M
1,47791,68,F
1,31171,24,F
1,37565,67,M
1,75908,76,F
1,78625,1,F
1,76738,4,F
1,37279,3,M
1,54788,38,F
1,1861,38,M
1,16661,37,M
1,52247,30,F
1,87437,70,F
1,48279,40,F
1,77733,68,F
1,81034,39,M
1,78795,30,F
1,47107,42,M
1,81789,35,F
1,50267,32,M
1,86428,44,F
1,57659,41,M
1,6343,17,F
1,44178,69,F
1,16197,30,F
1,35998,14,F
1,20252,48,M
1,81910,0,M
1,11162,39,F
1,48403,40,M
1,54069,49,F
1,71203,35,F
1,77425,30,F
1,79783,34,F
1,1864,33,M
1,19920,63,M
1,67093,69,M
1,84268,33,M
1,81085,48,F
1,69652,11,F
1,55862,41,F
1,79320,42,F
1,41931,41,F
1,66614,36,F
1,48075,68,F
1,70407,30,F
1,41544,7,M
1,17015,36,F
1,64741,11,F
1,60592,65,M
1,85266,54,F
1,5478,52,F
1,39818,65,F
1,74732,56,M
1,51619,35,F
1,3116,49,F
1,75398,11,F
1,58100,64,M
1,47937,62,F
1,47638,13,M
1,31118,31,M
1,45255,24,M
1,49206,27,F
1,52089,52,F
1,82023,27,F
1,82140,51,M
1,29572,35,F
1,15072,46,F
1,22901,38,F
1,55524,37,F
1,32898,35,M
1,31274,39,M
1,12969,10,M
1,44278,36,F
1,67259,51,M
1,79870,30,F
1,12073,57,F
1,12583,75,M
1,76869,6,F
1,75197,8,F
1,87434,82,F
1,76428,49,F
1,55374,45,F
1,81202,33,F
1,47772,42,M
1,87018,13,F
1,59538,36,F
1,29396,24,M
1,15964,41,F
1,23038,39,F
1,62865,43,M
1,34186,47,F
1,39925,52,F
1,48621,42,F
1,45426,72,M
1,59912,24,F
1,72054,41,M
1,23027,52,M
1,19463,41,F
1,51320,58,F
1,69373,34,F
1,53321,12,F
1,73752,18,F
1,34937,40,F
1,11683,34,F
1,27505,32,F
1,34897,39,F
1,62490,7,F
1,71866,33,M
1,26804,60,M
1,72497,27,M
1,81656,36,F
1,50458,38,F
1,35315,41,F
1,64125,41,M
1,60094,23,F
1,39749,37,M
1,80820,35,M
1,51928,30,F
1,12056,25,M
1,49813,57,F
1,28143,12,M
1,65174,35,F
1,46639,33,F
1,58727,34,M
1,50462,44,F
1,27356,35,F
1,76543,30,F
1,55591,44,F
1,57677,24,M
1,23378,45,F
1,5755,46,M
1,14383,39,F
1,44744,30,M
1,9024,54,M
1,21413,34,M
1,77901,31,F
1,65231,29,M
1,84118,36,F
1,68022,23,F
1,83115,5,F
1,43665,50,F
1,79445,61,F
1,23348,62,F
1,46298,31,F
1,41486,26,F
1,2067,38,F
1,49270,22,M
1,22365,59,M
1,69920,36,M
1,62801,25,M
1,74055,38,F
1,3360,42,F
1,10701,69,F
1,54749,22,F
1,77332,35,F
1,74613,9,F
1,24551,40,F
1,55612,36,M
1,18051,13,F
1,22582,42,F
1,75181,8,F
1,75239,40,F
1,43947,10,F
1,83613,35,F
1,55014,14,M
1,9941,26,F
1,63994,60,M
1,1086,33,F
1,35764,36,M
1,2088,7,M
1,30421,2,F
1,53349,51,M
1,2871,40,M
1,17752,49,F
1,76483,29,F
1,40637,8,F
1,14698,59,M
1,26734,12,M
1,35287,20,M
1,64680,23,M
1,49538,65,F
1,27374,40,M
1,8464,26,F
1,10823,31,F
1,77590,29,F
1,40298,39,F
1,70789,33,F
1,5308,37,M
1,55169,45,F
1,50270,56,M
1,45376,27,F
1,56484,4,M
1,64049,72,F
1,37628,22,M
1,38835,24,F
1,52724,40,M
1,64635,27,F
1,36289,29,F
1,6973,31,F
1,83357,69,M
1,10775,25,M
1,38527,39,F
