project id,name,category,target,city,year,total number of votes,number of votes,popularity percentage,total budget,cost,cost percentage,selected by phragmen,selected by greedy,selected by equal shares,selected by equal shares with greedy completion,percentage of phragmen selection,percentage of greedy selection,percentage of equalshares selection,percentage of equalshares selection with greedy completion,budget utilisation in phragmen,budget utilisation in utilitarian greedy,budget utilisation in equal shares,budget utilisation in equal shares with greedy completion,total number of projects,voting method
638,"Sąsiedzi, pograjmy w siatkówkę!","sport,health","youth,adults,families with children",ursynow,2019,100346,1185,0.0118091403743049,2000000,10200,0.0051,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1949,Potańcówka tangowa - milonga - Przystanek Tango,culture,"youth,adults,seniors",ursynow,2019,100346,1114,0.0111015885037769,2000000,12000,0.006,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
2098,Ursynowski Festiwal Orkiestr Dętych,"education,culture,public space","youth,adults,families with children",ursynow,2019,100346,1091,0.0108723815598031,2000000,150000,0.075,0,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
645,Joga śmiechu - cykliczne warsztaty,"sport,health","adults,seniors,families with children",ursynow,2019,100346,1049,0.0104538297490682,2000000,21030,0.010515,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
640,"Szkolne prace domowe - mniej, ciekawiej, inaczej",education,"youth,families with children",ursynow,2019,100346,1046,0.0104239331911586,2000000,11400,0.0057,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1603,Scrabble na Ursynowie,"education,culture,sport","youth,adults,seniors",ursynow,2019,100346,1019,0.0101548641699719,2000000,27230,0.013615,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1467,Kurs fotografii plenerowej - Naucz się w końcu wszystkich funkcji w swoim aparacie na Ursynowie:),education,"youth,adults,students",ursynow,2019,100346,1018,0.0101448986506687,2000000,26200,0.0131,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1787,Tańcz jak chcesz i lubisz - bezpłatny kurs tańca nie tylko dla seniorów,"culture,welfare,sport","adults,seniors",ursynow,2019,100346,996,0.00992565722599805,2000000,110390,0.055195,0,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1554,"Prawo mówi wyraźnie, że prace domowe są tylko dobrowolne! Plakaty informujące o dobrowolności prac domowych",education,children,ursynow,2019,100346,932,0.00928786399059255,2000000,2157,0.0010785,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1501,Mały Budżet - Wielkie Możliwości czyli budżet partycypacyjny dla dzieci,education,"children,youth,families with children",ursynow,2019,100346,920,0.00916827775895402,2000000,149000,0.0745,0,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1459,Misie Ursynki dla wszystkich ursynowskich przedszkolaków i pierwszoklasistów szkół podstawowych rozdane we wrześniu 2019 roku,"education,culture",children,ursynow,2019,100346,918,0.0091483467203476,2000000,155500,0.07775,0,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
926,Łyk literatury,"education,culture","youth,adults,seniors",ursynow,2019,100346,812,0.00809200167420724,2000000,53000,0.0265,0,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1957,Wielka camera obscura! Świetna edukacja i zabawa dla wszystkich. Niesamowity klimat i czar fotografii otworkowej,"education,public space","children,seniors,families with children",ursynow,2019,100346,812,0.00809200167420724,2000000,60900,0.03045,0,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1018,Akademia starej motoryzacji cykl wykładów dotyczący motoryzacji i zlot zabytkowych samochodów na Ursynowie,"education,culture,public space","adults,families with children",ursynow,2019,100346,808,0.0080521395969944,2000000,38000,0.019,1,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1490,"Kurs florystyki - układania kwiatów, tworzenia dekoracji z kwiatów, bukietów dla mieszkańców Ursynowa",education,"adults,seniors,people with disabilities",ursynow,2019,100346,740,0.00737448428437606,2000000,40700,0.02035,0,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1229,"Klub zainteresowanych komputerami, tabletami, smartfonami oraz korzystaniem z Internetu itp. dla dojrzałych i nie tylko",education,"youth,adults,seniors",ursynow,2019,100346,588,0.005859725350288,2000000,200000,0.1,0,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,4570538,,,,,,,,,,,,,,,
